RegionID,RegionName,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
21778,Hawaiian Gardens,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3663,128600,128900,129200,129400,129600,129900,130100,130500,130900,131600,132200,132800,133400,134000,134700,135200,135800,136300,136900,137500,138200,139000,139800,140400,140900,141400,141900,142200,142500,142700,142800,143000,143400,143800,144300,144600,144900,145200,145500,145700,145900,146000,146200,146500,146900,147400,148000,148500,148900,149400,149900,150400,150900,151400,152000,152700,153600,154700,156000,157300,158600,160000,161400,162800,164200,165700,167200,168800,170700,172700,174900,177000,179300,181500,183700,185800,187800,189700,191600,194100,196900,199600,201900,204500,207300,210100,213000,216300,220100,224500,229600,235200,241400,247900,254600,261700,269300,277400,286000,295400,305300,315600,325500,334400,342600,350300,357600,365200,372900,380200,387400,395300,403700,411900,419200,425200,430200,434800,439100,443900,449100,453100,456000,458500,460500,461600,461500,460300,458700,457500,457100,457900,458400,455700,450400,444900,439800,434200,428000,421300,414600,407900,402100,397600,392500,384100,374000,365200,358000,350600,342400,333100,323700,315200,308100,302400,296400,287600,278300,271400,266400,260900,254900,248900,244100,241000,241400,238200,232100,232500,240300,244200,242600,243400,250000,261200,272400,278200,271600,260700,253600,251100,248200,246300,245400,244000,241700,239900,238300,236700,237700,241000,244400,245100,245100,246300,247400,248100,247700,248000,249200,255000,264100,273800,282100,292500,301100,305600,308800,312100,314400,314100,312100,309500,308600,311800,318600,321700,319400,319400,322400,323800,323900,326500,332300,337300,339600,341300,345200,348500,348800,346000,344400,348700,353700,351400,344800,339800,337700,339000,340700,341400,346800,356200,365900,372500,377100,382300,389500,396600,403800,409600,413900,416800,417700,418400,419800,419600,420900,424600,429100,432400,436100,438200,438000,434600,430500,430400,433400,436200,439300,443600,446100,447200,447700,445700,440200,436600,442200,450600,456300,459700
17597,Coto de Caza,CA,Los Angeles-Long Beach-Anaheim,Orange County,3683,384500,384200,383900,383800,384000,384500,385400,386700,388500,390700,392800,394600,396700,399100,402100,405500,409600,414400,419800,425900,432900,440400,447900,455300,463100,471300,479800,488700,497700,506800,515800,524600,533100,541000,547600,552800,557200,560800,563900,566700,569500,572300,575400,578700,582100,585600,588700,591100,593400,595600,598100,600800,604100,607800,612200,617100,622200,627100,631600,635600,639200,642800,646700,651100,656200,662000,668700,675900,683400,690600,697400,703900,710100,716300,723100,730700,739100,748500,758700,769600,780400,789900,798400,807000,816000,825500,835600,846500,857600,868500,878800,889000,901100,917500,939200,965700,996400,1029400,1063100,1095500,1125100,1151500,1175300,1196600,1215200,1230600,1242600,1252700,1261200,1267500,1272300,1276200,1278800,1280400,1281100,1281600,1282200,1282900,1283100,1283000,1281500,1276800,1268300,1256300,1241700,1226300,1210900,1196300,1184000,1174600,1166500,1158500,1149900,1140000,1128400,1116400,1105400,1096200,1087700,1077300,1063400,1047500,1031400,1017400,1006700,999300,994200,989700,985300,982500,981600,980600,978400,974800,969000,961400,953200,945100,937400,931200,926300,921900,917900,914100,910500,907800,906500,897200,881400,867200,856300,845000,836200,827400,817600,808700,805100,805700,805600,806700,809900,810300,811200,815400,816800,814200,811800,811600,810600,803700,793600,786100,780000,777100,777600,783000,790300,797800,804300,811300,820400,832500,848500,870700,898400,923700,942400,950000,951300,956600,965900,972600,972400,972100,975100,978700,981200,983700,984000,983700,986800,988700,987000,985400,984600,984200,986700,991700,995600,998200,1001100,1005800,1012000,1019600,1025800,1032100,1040400,1048600,1051900,1051600,1048800,1047400,1048300,1050400,1053800,1057400,1063300,1069800,1072900,1073000,1073700,1072200,1070900,1072500,1075400,1080000,1086900,1095800,1102800,1107800,1111200,1120700,1133500,1144700,1153600,1161500,1167400,1170700,1169600,1163000,1158500,1156700,1159700,1163800,1165000,1161600,1157600,1152800,1148200,1145300,1146500,1150700
41673,Westlake Village,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,3709,342400,342400,342400,342400,342500,342600,343000,343500,344600,346100,347800,349300,351000,352900,355200,357600,360300,363200,366300,369700,373500,377500,381500,385000,388400,391600,394700,397600,400400,403100,405700,408300,411100,414100,416900,419300,421600,423800,426000,428300,430800,433500,436400,439500,443100,447100,451200,455000,458800,462500,466100,469800,473500,477400,481400,485400,489800,494300,498900,503300,507500,511600,515700,519800,524100,528700,533500,538500,543600,548900,554300,559500,564400,569000,573400,577900,582500,587400,592500,597800,603200,607900,612600,618200,625600,635300,647400,661800,677800,695300,714300,734300,754600,774300,793100,811800,830500,847900,862800,873600,880400,885000,889400,894200,899900,906000,911400,915300,917800,919100,920400,921800,923600,926600,930800,935000,938900,942800,947400,953400,961400,971800,984400,996900,1005700,1008800,1005600,996200,983900,972600,963800,958000,954800,952600,948600,941700,933200,926300,921400,918100,917200,917700,915900,907900,892300,872600,852000,835500,824900,818800,813300,807900,802600,798500,793800,786700,778200,769700,763200,760000,758300,756900,755700,754700,755000,757500,759200,759800,762200,761300,755500,750500,749200,747300,744200,743200,741000,735000,724500,714000,707000,709400,717500,720800,717400,711100,705400,700000,694400,686700,686500,694600,701100,700000,698100,702300,712100,719700,728000,737600,747200,755900,762800,769200,780000,795500,812400,826700,834800,841300,845400,847200,850500,854800,859300,866100,870600,870600,869100,864100,855700,852600,853700,859000,865500,871700,875700,879800,885600,892000,895000,898100,903100,907700,909000,906800,903200,903900,907300,911100,911200,914800,924100,935900,947400,964200,984800,1003400,1017200,1031100,1047400,1056800,1054400,1045700,1040400,1038000,1036600,1036200,1041000,1045300,1049000,1056200,1063800,1063900,1069700,1090300,1110400,1123900,1136500,1140900,1134200,1126900,1120100,1116600,1120500,1123700,1131000,1133500,1121200,1103100,1097000,1098300
272578,Commerce,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3808,143500,143500,143500,143500,143500,143500,143500,143500,143700,144000,144300,144400,144500,144600,144700,144800,144800,144900,145000,145200,145600,146100,146600,146900,147200,147500,147800,148000,148200,148500,148800,149100,149600,150200,150900,151400,151800,152300,152800,153200,153600,154000,154600,155200,155900,156900,158000,158800,159600,160500,161300,162100,162800,163500,164300,165200,166200,167400,168700,169800,170900,172100,173300,174400,175600,176800,178200,179700,181400,183300,185400,187400,189400,191400,193400,195300,197100,199000,200900,203500,206400,208800,210900,213400,216400,219900,224100,229000,234400,239900,245300,250700,256100,261900,268200,274800,281800,288800,295600,302300,308900,315600,322400,328800,335300,342200,349300,356600,364000,371100,378500,386300,394200,402200,410100,417200,423100,428000,432000,435700,439300,442600,445700,448200,449600,450600,451900,453100,454500,456200,457700,459100,460300,460900,460900,460000,457200,453200,448500,442800,436400,429300,421000,411500,400700,389200,378200,368600,360200,352600,345300,337800,330500,323800,316900,309700,302100,294000,287000,282000,278200,275200,273200,271600,270600,270300,270300,268700,267000,267700,267800,265200,262600,259000,254600,252500,251500,249300,247100,246100,245900,245500,245100,245800,247600,249500,251200,251400,250900,250900,251400,252100,253900,256400,258100,258800,259300,261000,263700,266900,269800,272400,276300,282500,288000,291500,295000,298900,301500,303300,305500,307200,308300,308800,309700,311300,314000,317700,322000,325500,328300,330700,332600,334300,337400,341200,344500,346700,348600,350000,351600,354100,356600,359200,362300,364900,367200,369600,371500,373400,375100,376500,377900,380000,382600,385600,387500,389500,392100,395400,398400,401100,403600,406800,409800,412800,416100,419800,423100,425700,427300,429800,433200,435400,436600,438300,439800,441600,444200,446000,447500,450300,454800,460200,463700,464700,464300,464400,464900,465400,466200,467900
54299,San Marino,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3831,507600,510200,512600,514800,516900,518800,520800,522700,525200,528300,530800,532400,534200,536000,538300,540800,543900,547500,551800,556600,562400,569000,575000,580100,585100,590000,594800,599600,604400,609400,614600,620100,626400,633200,639200,644100,648600,652600,656100,659100,661800,664500,667300,670200,673700,677800,681400,684100,686500,688700,690800,692900,695100,697600,700600,704000,707900,712500,717000,720700,724000,727100,730200,733500,737400,742200,748300,755400,764000,773800,784100,794400,804900,815300,826000,837000,848300,860200,872600,887200,901900,913700,922800,931600,939000,944900,950600,956900,963600,970800,978900,988600,1001300,1017800,1038600,1063600,1092400,1123400,1155100,1185500,1213100,1237000,1256700,1271300,1281500,1289800,1297800,1306800,1318200,1332700,1350000,1368200,1385900,1403000,1418700,1431500,1441500,1449500,1456000,1461400,1466100,1470800,1475200,1477600,1477400,1476500,1475700,1474700,1474600,1475500,1476300,1475400,1472000,1467100,1461300,1453300,1442700,1431600,1420500,1409900,1400500,1391500,1380700,1365300,1344300,1321900,1301300,1286300,1277600,1272800,1268000,1264400,1263600,1265000,1266300,1264400,1258600,1250800,1247100,1251700,1262400,1274700,1286500,1296800,1306000,1314200,1318500,1321700,1333000,1344300,1344900,1339300,1338300,1338200,1341500,1346500,1348600,1346300,1344100,1342600,1340400,1341000,1345600,1349800,1349000,1348900,1352700,1356600,1358600,1363700,1371900,1382700,1400000,1426500,1456900,1482600,1500800,1514500,1529000,1551300,1576200,1595300,1618600,1656400,1694200,1724500,1749200,1773800,1799600,1821000,1831600,1838500,1846600,1854100,1862800,1875700,1890000,1903000,1921000,1939200,1947900,1954900,1966200,1976200,1988900,2007800,2028700,2046100,2065400,2083700,2100200,2114200,2127700,2142800,2164200,2183900,2199900,2220700,2239800,2251500,2254600,2253700,2249800,2256700,2272700,2287100,2292700,2301800,2317800,2338200,2360400,2374900,2376000,2375200,2379900,2388100,2400900,2417400,2428200,2433800,2432700,2432400,2431300,2424800,2418600,2420000,2418400,2401800,2384800,2377700,2378800,2366800,2353000,2352400,2355000,2350200,2340500,2326900,2308700,2296400,2294900,2302100
113576,Avocado Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3880,165500,165100,164600,164200,163700,163100,162700,162400,162300,162400,162400,162300,162300,162300,162400,162600,162800,163000,163400,163900,164600,165400,166300,166900,167500,168100,168800,169500,170200,170900,171700,172600,173700,175000,176300,177400,178500,179600,180800,182000,183100,184300,185600,186900,188400,190100,191700,193100,194500,196000,197400,198800,200300,201800,203400,205100,207100,209300,211500,213600,215800,218000,220300,222500,224900,227300,229700,232400,235300,238500,241600,244500,247300,250200,253100,255900,258600,261400,264200,267300,270400,273100,275700,279100,282900,286900,291100,295500,300300,305400,310800,316400,322700,330000,338300,347400,357000,366800,377000,387500,398300,409600,420900,431300,440700,449100,456500,463300,470100,476500,482900,489200,495100,500800,506400,511700,516600,521200,525500,530000,534800,539300,543300,546100,546700,545300,543000,540400,538200,536600,534800,532700,529700,525500,520400,514900,508800,502200,495200,488200,480700,472800,463900,454400,444400,434700,426200,419900,415100,411000,406700,402800,399100,395900,392500,388800,384500,379700,375700,374100,374100,374400,374900,375400,375800,376200,376700,374200,370700,369600,368600,363300,358800,356600,356000,355200,354300,352300,350300,348700,347500,345500,344300,344000,341800,338500,336600,335000,332900,331400,329900,329300,330900,333500,334900,336200,337600,339800,340600,341600,343400,345500,348000,353400,359600,364600,369500,375300,380900,384000,386300,388300,390300,392600,397100,402500,408100,411600,412900,412400,411700,411100,410800,411300,412000,413700,415800,416600,417300,419300,422700,428000,434300,439600,444900,450200,455500,460100,462900,465400,467400,469100,471000,473400,475800,479200,482100,485100,489100,492500,496500,502700,508500,512700,517700,522500,527300,532600,537500,540600,543500,548500,553800,556000,556500,559100,563300,566500,568000,568900,569800,570400,571100,572800,573600,571600,568500,567900,566800,565400,566300,569300
33311,Palos Verdes Estates,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4087,591500,593200,594900,596500,598300,600300,602800,605600,609300,613700,617800,621100,624300,627600,630900,634300,637900,641800,646100,650900,656700,663200,669400,674900,680500,685900,691400,696800,702300,707900,713700,719400,725800,732400,738300,743200,747800,752400,757100,762000,767200,772800,779100,786100,794400,803600,812700,820900,828700,836200,843500,850600,857400,864400,871700,879400,887700,896600,905200,912800,919700,926100,932000,937700,943400,949500,956500,964200,973000,982900,993200,1003100,1012900,1022600,1032600,1043100,1054100,1066100,1079100,1094600,1111000,1125400,1138000,1152200,1167600,1183600,1200300,1217700,1235800,1254400,1273400,1292000,1310600,1329900,1350900,1374400,1400700,1428300,1456000,1482200,1505200,1524800,1541300,1554700,1567000,1580300,1595100,1611300,1628700,1647300,1668600,1692100,1716000,1739700,1761500,1779400,1793300,1805000,1815800,1826100,1834700,1841400,1845500,1844500,1837300,1827000,1815400,1802900,1789600,1776700,1762700,1745700,1724700,1702900,1681800,1660300,1637600,1615600,1594300,1574000,1554500,1537500,1521000,1501100,1475400,1448400,1423200,1403100,1388000,1377000,1366800,1357200,1348200,1341600,1335700,1326900,1313500,1298400,1287000,1283600,1286900,1294400,1303900,1312300,1322700,1332200,1334300,1333500,1345500,1361500,1367400,1363800,1364400,1363300,1362400,1364100,1366300,1362200,1357800,1354500,1352200,1350500,1355100,1363500,1367600,1368200,1370600,1372900,1374000,1379000,1387700,1399800,1416500,1437400,1456500,1474100,1490100,1503900,1517400,1537100,1557500,1573800,1594600,1628500,1661200,1688500,1714600,1736600,1750700,1762000,1765400,1762500,1761600,1761400,1763400,1769400,1770600,1767200,1767400,1762900,1752900,1749300,1754600,1761100,1769000,1783100,1800300,1810400,1813500,1818200,1826900,1842000,1858600,1874900,1887600,1899400,1911400,1921800,1924900,1932600,1944700,1955200,1969100,1991400,2014600,2035500,2051200,2063700,2071600,2075900,2078800,2079100,2077900,2079600,2083800,2094200,2102200,2095200,2086600,2083300,2083600,2098500,2123300,2127300,2123800,2129700,2128100,2111900,2109400,2122800,2137600,2142100,2136400,2131000,2128000,2123800,2121100,2117600,2097000,2070900,2051500,2043300
396550,View Park-Windsor Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4244,200800,201800,202800,203800,204700,205600,206600,207500,208700,210200,211400,212300,213200,214000,214900,215700,216500,217400,218400,219600,221200,223100,225000,226600,228300,230100,231900,233900,235900,238000,240400,242900,245800,249100,252300,255200,258100,260900,263600,266100,268400,270600,272600,274600,276600,278900,280800,282300,283500,284700,285800,286800,287800,288900,290200,291700,293700,296100,298700,301200,303800,306400,309300,312300,315400,318700,322400,326300,330600,335500,340600,345600,350700,355800,361000,366200,371400,376600,381800,388000,394300,399100,402700,406900,411400,416400,422100,428600,435600,443000,451000,459400,468600,479100,490700,503400,517200,531600,546600,561900,576700,590600,603400,614300,624100,633600,642800,652000,661300,669800,677600,684900,691800,699800,708800,717300,724600,730900,736600,743000,749600,754900,758600,760000,757900,752900,746900,740600,735500,732100,729300,727200,725500,722600,718700,714600,709800,704500,698200,689700,678500,665100,649000,631100,611600,591000,571300,556900,547200,539700,531900,524000,516200,508900,501200,493700,486000,477600,468800,461300,455200,451300,448900,447600,446300,445800,446700,442900,437000,435600,437000,434300,431700,428300,424400,421400,421200,421100,420300,419700,420100,419700,419600,420500,420100,417900,416300,415700,415000,414800,415700,418400,423100,428700,432200,433800,435600,439100,443200,448900,455600,460900,467000,477000,488800,500000,510800,521000,528500,533500,539200,545300,548800,550400,552000,554700,557900,560800,564600,569600,574600,581400,587700,589400,590100,594900,601900,608600,615400,621800,628800,637500,646200,653400,659600,666400,676300,687500,695200,700700,705800,711000,713700,715700,719500,725200,728500,730600,732400,734200,739200,745400,748900,749900,757000,767400,775300,781900,791200,802400,812800,823700,834700,843400,845600,845300,844000,844800,848700,856400,869100,881600,888900,894300,897500,898200,902600,910700,916600,923800,938300,951800
27103,Signal Hill,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4342,164000,164400,164800,165200,165500,165900,166200,166700,167500,168400,169400,170100,171000,171900,172900,173800,174700,175700,176700,177800,179200,180800,182300,183600,185000,186400,187700,189000,190300,191500,192800,194100,195800,197600,199400,201000,202700,204500,206200,207800,209400,210900,212400,214100,216100,218300,220400,222400,224400,226600,228900,231000,233100,235200,237500,240000,242700,245600,248600,251600,254700,258000,261300,264600,267800,271000,274400,278000,281900,286000,290300,294600,299100,303800,308400,312900,317100,321300,325400,330200,335900,341800,346900,351300,355100,358700,363400,369800,377800,387000,397100,407800,419300,432000,446300,462500,480100,497900,515500,532100,547600,561700,574100,584000,592100,599200,605200,609600,612900,615500,618000,620500,623700,628800,636100,644400,652500,659400,665200,669900,673600,676700,679100,679700,678600,676900,675500,674500,673900,673300,672300,669900,666500,663500,660600,656400,651100,644100,634100,620400,603600,586200,570300,555600,542100,531300,521600,512400,504700,498200,492200,487100,482600,478800,474900,469400,462700,455900,450100,446200,444200,442600,441500,441700,442900,444700,445000,449900,458600,463100,462000,461400,457700,450000,442300,437800,436200,434400,431000,427400,425600,424200,423400,421700,422100,427700,434800,439300,444400,448400,450300,447300,439400,432600,431300,433100,435100,433900,432100,431400,428300,427200,432200,440600,447400,455800,466600,474200,479700,490200,501200,503400,501900,502100,504900,507000,512700,521100,526800,531900,535600,533400,529200,531200,534000,534300,534700,538100,542900,545100,548400,555900,564200,570200,575900,582100,588600,594000,596900,600600,603900,606300,603700,596800,590600,588200,587800,590200,594600,599700,605300,610000,614500,620700,626200,630500,635400,640200,645200,649500,655200,664300,672200,675800,680600,684600,685600,686400,687700,690100,693600,698200,702400,706600,707900,706600,703100,700500,698100,696600,697900,701200
47695,Sierra Madre,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4422,266600,267500,268500,269400,270500,271600,272800,274100,275800,277900,279700,281100,282600,284000,285500,287000,288600,290400,292500,294700,297500,300600,303700,306400,309200,312100,314900,317900,320900,324100,327500,330900,334800,338900,342800,346100,349200,352200,355100,357900,360600,363400,366200,369100,372200,375500,378600,381100,383200,385000,386700,388300,389900,391700,393700,396000,398600,401600,404600,407400,410100,412700,415400,418100,421200,424600,428500,432900,437700,442900,448300,453700,458800,463800,468800,474000,479400,485100,491100,498900,507800,515600,521900,528900,536500,544700,553400,562400,571400,580700,590300,599700,609400,619700,631400,644700,659700,675600,691600,706900,720800,732900,742800,750200,755700,760600,765900,771700,778300,785700,794600,805000,815800,826500,836700,845900,854400,862300,868700,873200,875200,874400,871000,865000,856800,848100,839600,831500,824500,819200,815100,812400,810700,809300,807600,804900,800400,794800,788400,781900,776000,770100,763000,754400,744100,733000,722400,714800,710400,707800,705000,703200,702700,702800,702000,700100,697200,693000,690300,691900,696700,702400,708000,713200,718000,722000,724100,721000,717400,717100,717600,714700,712400,711000,712900,713600,709400,702600,697100,693100,689100,685200,681900,678800,675000,671400,667900,664600,662900,663100,665400,670300,679100,687400,691700,694500,698200,701900,706400,714400,723300,730500,739900,753400,766300,780600,798100,813600,824000,832500,838100,840600,842200,843100,844700,848800,854200,858600,862600,866600,868000,868500,871300,874900,880800,890300,899900,906600,913000,917900,921200,923600,925300,928600,930300,929400,928100,926200,922500,923900,926900,926200,928400,938800,952500,962900,968500,974500,984700,995600,1001700,1003700,1005100,1008100,1009900,1011800,1015200,1020500,1026300,1031800,1035500,1044800,1059900,1067600,1067900,1072700,1076800,1074900,1071800,1069000,1069000,1072000,1074700,1076300,1077300,1075300,1072500,1069800,1065200,1061100,1060200,1061700
40009,Newport Coast,CA,Los Angeles-Long Beach-Anaheim,Orange County,4448,708500,712300,716300,720500,724900,729800,735500,741800,749700,758500,766900,774400,782200,790200,798400,806900,815700,824800,834500,844500,855800,867500,878100,887300,896300,904900,913500,922000,930600,939400,949000,959200,970800,983000,994500,1004800,1015000,1025100,1035400,1045900,1056600,1067900,1080100,1092900,1107000,1121900,1135700,1148000,1159900,1171400,1183000,1194800,1206800,1219400,1233200,1247800,1263700,1279900,1295400,1309500,1323200,1336500,1350100,1364200,1378800,1394600,1412100,1430900,1450700,1470800,1490000,1507900,1524900,1541200,1557600,1574500,1591900,1610700,1631100,1654400,1678100,1698900,1717800,1739200,1763600,1790900,1821700,1856800,1895100,1934700,1972700,2007100,2040000,2075500,2115900,2160900,2208700,2256200,2301000,2339100,2367600,2387300,2401700,2413600,2426500,2441900,2459400,2478000,2496200,2512200,2526800,2540500,2552700,2564200,2576400,2590000,2605800,2623000,2640300,2657400,2672600,2684300,2693300,2699900,2703900,2706500,2706700,2702900,2695600,2686500,2674200,2658000,2637400,2614400,2589200,2561500,2532900,2506200,2480500,2453500,2422100,2387500,2352600,2319400,2288200,2262800,2242500,2224500,2207600,2194100,2184100,2177200,2171300,2164800,2155700,2142300,2123600,2102100,2086400,2083400,2090100,2097500,2102300,2105700,2108900,2111900,2113200,2109200,2107800,2114100,2115900,2108700,2109200,2115500,2119400,2117000,2116900,2119600,2119300,2114400,2115300,2116400,2117900,2122100,2118200,2104800,2095900,2097600,2103600,2106600,2108300,2118100,2133000,2150500,2170200,2195900,2220200,2245700,2271000,2295300,2320100,2352500,2396900,2454800,2518200,2573300,2623300,2659600,2681900,2698500,2719400,2735000,2743000,2750100,2762400,2774500,2786500,2799600,2806000,2805300,2806600,2813600,2823500,2834900,2841900,2849500,2863800,2880100,2891900,2909200,2931100,2944100,2950400,2962700,2968400,2979200,3001000,3019400,3028100,3031300,3021800,3014100,3018500,3038600,3068700,3098400,3131500,3162900,3179600,3200000,3225600,3244100,3252100,3260300,3275600,3295600,3303300,3308000,3311800,3315800,3331500,3363700,3376600,3381100,3389900,3390300,3378900,3387100,3412200,3420200,3411900,3404500,3400300,3385900,3392800,3402400,3393000,3364900,3326900,3283000,3265600,3272000
114828,East La Mirada,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4600,171000,171000,171000,170900,170800,170800,170900,171200,171700,172300,172900,173200,173600,173900,174300,174700,175100,175600,176200,176900,177900,179000,180100,181000,181800,182600,183400,184200,185100,186000,187000,188100,189500,191100,192500,193800,195000,196200,197400,198600,199900,201200,202700,204400,206300,208400,210500,212300,214100,215900,217600,219400,221200,223100,225200,227500,230000,232700,235300,237800,240200,242600,244900,247200,249500,252000,254800,257800,261100,264600,268000,271300,274400,277300,280200,283100,286000,289000,292300,296200,300700,305300,309900,315000,320500,326200,332600,339600,347100,354800,362800,370900,379100,387300,395700,404600,414500,425000,435800,446200,455700,463900,470900,476500,481300,485900,490800,496500,502900,509700,516900,524200,531100,538000,544600,550500,555900,561000,565800,570700,575300,579200,582100,583200,582100,580200,578600,576800,575000,573000,570100,566500,562400,558100,553700,548500,541800,534500,526900,518800,510400,502300,493700,483800,472000,459100,446200,436100,429200,424400,419600,415100,410900,407300,403500,399100,394100,388300,384400,384200,386400,389100,392200,394700,396300,397700,398500,396700,395200,396100,396500,393900,392200,389700,386600,384500,383200,380100,377300,376400,375900,374300,373400,371500,366900,362100,359300,357300,355800,355400,355200,356000,359500,364200,366900,368500,370400,373500,377000,381500,386200,390400,395300,402300,409400,415900,422800,429800,435900,440700,443700,445900,447700,449900,453700,457500,460000,462300,466200,470500,473300,474700,475400,475100,475700,478300,481300,484400,487600,490000,490700,491600,493300,496500,500300,503200,504600,505900,508100,510600,513400,516500,519200,522100,525500,529200,533300,538200,543300,547700,551100,553200,554400,555700,558400,562100,566100,569700,573100,576100,579500,583700,587300,587300,585400,584600,585300,586000,587000,587600,588500,589900,591800,593700,594200,594100,594300,593900,591600,590600,592100,594700
